Common Name,Taxonomic ID,Order,Family,Tribe,Genus,species,Taxon used,Sample ID,material,material,d13C - bioapatite,d13C-keratin,d13C-collagen,d13C enamel - equivalent,d13C1750,Collection year,location,ecosystem - classified,COUNTRY,Latitude,Longitude,reference
"hartebeest, Coke's",Alcelaphus buselaphus,Artiodactyla,Bovidae,Alcelaphini,Alcelaphus,buselaphus,Alcelaphini,OM 4136,enamel,e,3.8,,,3.8,4.7,1972,Nairobi NP,NBNP,Kenya,-1.4,36.8,18
"hartebeest, Coke's",Alcelaphus buselaphus,Artiodactyla,Bovidae,Alcelaphini,Alcelaphus,buselaphus,Alcelaphini,K97-NBI-264C(h1),keratin,k,,-8.9,,2.1,3.7,1997,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
"hartebeest, Coke's",Alcelaphus buselaphus,Artiodactyla,Bovidae,Alcelaphini,Alcelaphus,buselaphus,Alcelaphini,K97-NBI-264D(h2),keratin,k,,-8.1,,2.9,4.5,1997,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
"hartebeest, Coke's",Alcelaphus buselaphus,Artiodactyla,Bovidae,Alcelaphini,Alcelaphus,buselaphus,Alcelaphini,Seeg-125,keratin,k,,-9,,2,3.8,2006,Ugunda,other,Tanzania,-6,32.5,this study
"hartebeest, Coke's",Alcelaphus buselaphus,Artiodactyla,Bovidae,Alcelaphini,Alcelaphus,buselaphus,Alcelaphini,KWS-2012-kon-5-krft,keratin,k,,-10.4,,0.6,2.6,2011,Marula Ranch,RFTV,Kenya,-0.7,36.4,this study
"hartebeest, Coke's",Alcelaphus buselaphus,Artiodactyla,Bovidae,Alcelaphini,Alcelaphus ,buselaphus,Alcelaphini,FMNH-29548,keratin,k,,-7.9,,3.2,3.6,1905,Tana River,TANA,Kenya,-2.5,40.5,this study
"hartebeest, Coke's",Alcelaphus buselaphus,Artiodactyla,Bovidae,Alcelaphini,Alcelaphus,buselaphus,Alcelaphini,K99-147-Tsv,enamel,e,-2.6,,,-2.6,-1,1999,Tsavo East,TSVO,Kenya,-3.4,38.8,this study
"hartebeest, Coke's",Alcelaphus buselaphus,Artiodactyla,Bovidae,Alcelaphini,Alcelaphus,buselaphus,Alcelaphini,K00-Tsv-149,keratin,k,,-9.3,,1.7,3.4,2000,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
hirola,Beatragus hunteri,Artiodactyla,Bovidae,Alcelaphini,Beatragus,hunteri,Alcelaphini,K98-Tsv-166,enamel,e,0.1,,,0.1,1.7,1998,Tana River,TANA,Kenya,-1,40.1,this study
hirola,Beatragus hunteri,Artiodactyla,Bovidae,Alcelaphini,Beatragus,hunteri,Alcelaphini,K97-262A-NF,enamel,e,0.6,,,0.6,2.2,1997,Tana River,TANA,Kenya,-1.3,40.4,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,Koch 1991,collagen,c,,,-8.7,-0.2,0.7,1974,Amboseli,AMBO,Kenya,-2.7,37.3,29
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,Koch 1991,collagen,c,,,-9,-0.5,0.9,1989,Amboseli,AMBO,Kenya,-2.7,37.3,29
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,Koch 1991,collagen,c,,,-8,0.5,1.5,1975,Amboseli,AMBO,Kenya,-2.7,37.3,29
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,Koch 1991,collagen,c,,,-7.8,0.7,2,1988,Amboseli,AMBO,Kenya,-2.7,37.3,29
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,P-1/93-7,enamel,e,-1,,,-1,0.5,1993,Amboseli,AMBO,Kenya,-2.7,37.3,30
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,S-8/93-4,enamel,e,0.2,,,0.2,1.7,1993,Amboseli,AMBO,Kenya,-2.7,37.3,30
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,P-3/93-15,enamel,e,0.9,,,0.9,2.4,1993,Amboseli,AMBO,Kenya,-2.7,37.3,30
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,W-2/93-out2,enamel,e,1.3,,,1.3,2.8,1993,Amboseli,AMBO,Kenya,-2.7,37.3,30
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,S-8/93-27,enamel,e,1.4,,,1.4,2.9,1993,Amboseli,AMBO,Kenya,-2.7,37.3,30
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,KWS-2012-wil-7-amb,keratin,k,,-10.9,,0.1,2.1,2011,Amboseli,AMBO,Kenya,-2.7,37.3,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,KWS-2012_FEM-average,keratin,k,,-10.7,,0.3,2.4,2012,Amboseli,AMBO,Kenya,-2.7,37.3,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,KWS-Wild-967m,keratin,k,,-10.4,,0.6,2.6,2010,Amboseli,AMBO,Kenya,-2.7,37.3,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-101,enamel,e,-0.5,,,-0.5,1.1,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-107,enamel,e,-0.4,,,-0.4,1.2,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-114,enamel,e,-0.4,,,-0.4,1.3,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-50,enamel,e,-0.3,,,-0.3,1.4,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-109,enamel,e,0.2,,,0.2,1.8,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-56,enamel,e,0.2,,,0.2,1.9,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-63,enamel,e,0.3,,,0.3,1.9,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-100,enamel,e,0.4,,,0.4,2,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,KWS-Athi-Kap17101-average,keratin,k,,-10.9,,0.1,2,2010,Athi,ATHI,Kenya,-1.5,36.9,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-51,enamel,e,0.5,,,0.5,2.1,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-48,enamel,e,0.8,,,0.8,2.5,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-103,enamel,e,0.9,,,0.9,2.5,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-87,enamel,e,1.1,,,1.1,2.7,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-49,enamel,e,1.7,,,1.7,3.3,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-99,enamel,e,2.3,,,2.3,3.9,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-106,enamel,e,2.4,,,2.4,4,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-108,enamel,e,2.4,,,2.4,4,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-69,enamel,e,2.5,,,2.5,4.1,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-45,enamel,e,2.7,,,2.7,4.3,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-97,enamel,e,2.8,,,2.8,4.4,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-61,enamel,e,3,,,3,4.6,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,LL99-57,enamel,e,3,,,3,4.6,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,jdk–113,enamel,e,0.6,,,0.6,2.4,2005,Laetoli ,MARA,Tanzania,-3.2,35.2,33
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,TZ223,enamel,e,0.6,,,0.6,2.4,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,TZ212,enamel,e,1.2,,,1.2,3,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,TZ224,enamel,e,1.3,,,1.3,3.1,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,TZ222,enamel,e,1.4,,,1.4,3.2,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,TZ226,enamel,e,1.5,,,1.5,3.3,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,TZ228,enamel,e,1.6,,,1.6,3.4,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,TZ242,enamel,e,1.9,,,1.9,3.7,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,TZ211,enamel,e,2.5,,,2.5,4.3,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,TZ225,enamel,e,2.7,,,2.7,4.5,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,TZ227,enamel,e,2.7,,,2.7,4.5,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,KWS-2010-Mara-238-average,keratin,k,,-11.1,,-0.1,1.9,2012,Masai Mara,MARA,Kenya,-1.4,35.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,KWS-2012-wil-8-mar,keratin,k,,-10.1,,0.9,2.9,2011,Masai Mara,MARA,Kenya,-1.4,35.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,KWS-Wild-968,keratin,k,,-9.5,,1.5,3.5,2010,Masai Mara,MARA,Kenya,-1.4,35.1,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,NMK-OM 8852,keratin,k,,-9.7,,1.3,3.1,2005,Meru NP,MERU,Kenya,0.1,38.9,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,K97-305-Nbi (lm2),enamel,e,1.9,,,1.9,3.5,1997,Nairobi NP,NBNP,Kenya,-1.4,36.8,18
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,K97-283-Nbi rM3,enamel,e,1.9,,,1.9,3.5,1997,Nairobi NP,NBNP,Kenya,-1.4,36.8,18
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,OM 42,enamel,e,2.9,,,2.9,3.7,1970,Kitengela,NBNP,Kenya,-1.5,37,18
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,K97 305ave,enamel,e,2.3,,,2.3,3.9,1997,Nairobi NP,NBNP,Kenya,-1.4,36.8,18
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,K97-263A-Nbi,enamel,e,2.4,,,2.4,4,1997,Nairobi NP,NBNP,Kenya,-1.4,36.8,18
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,OM 47,enamel,e,3.2,,,3.2,4,1970,Kitengela,NBNP,Kenya,-1.5,37,18
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,OM 58,enamel,e,3.7,,,3.7,4.5,1971,Kitengela,NBNP,Kenya,-1.5,37,18
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,K97-310-Nbi-m3,enamel,e,3,,,3,4.5,1997,Nairobi NP,NBNP,Kenya,-1.4,36.8,18
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,OM 57,enamel,e,3.9,,,3.9,4.7,1971,Kitengela,NBNP,Kenya,-1.5,37,18
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,OM 44,enamel,e,3.9,,,3.9,4.7,1970,Kitengela,NBNP,Kenya,-1.5,37,18
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,K97-311-Nbi,enamel,e,3.5,,,3.5,5.1,1997,Nairobi NP,NBNP,Kenya,-1.4,36.8,18
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,KWS-2012-wil-9-nbi,keratin,k,,-11.7,,-0.7,1.3,2011,Kapiti,NBNP,Kenya,-1.4,36.9,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,KWS-Nbi-151010-average,keratin,k,,-9.6,,1.4,3.4,2010,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,KWS-2012-wil-10-nbi,keratin,k,,-9.2,,1.8,3.8,2011,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,K97-NBI-263C(w1),keratin,k,,-8.7,,2.3,3.9,1997,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,K97-NBI-263E(w2),keratin,k,,-8.5,,2.5,4.1,1997,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,Seeg-113,keratin,k,,-10.5,,0.5,2.4,2006,Longido,other,Tanzania,-2.7,36.7,this study
common wildebeest,Connochaetes taurinus,Artiodactyla,Bovidae,Alcelaphini,Connochaetes,taurinus,Alcelaphini,Seeg-114,keratin,k,,-10.3,,0.7,2.5,2006,Longido,other,Tanzania,-2.7,36.7,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,TZ251,enamel,e,-1.1,,,-1.1,0.8,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,TZ236,enamel,e,2.1,,,2.1,3.9,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,OM 1128,enamel,e,1.8,,,1.8,3.5,2000,Mara River,MARA,Kenya,-1.6,35,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,NMK-OM 8842,keratin,k,,-9.7,,1.3,3.1,2005,Meru NP,MERU,Kenya,0.1,38.9,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,Seeg-111,keratin,k,,-9.3,,1.7,3.5,2006,Ugunda,other,Tanzania,-6,32.5,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,Seeg-112,keratin,k,,-8.5,,2.6,4.4,2006,Ugunda,other,Tanzania,-6,32.5,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,OM 5017,enamel,e,1.4,,,1.4,2.1,1965,Lamu/Garrisa Dist,TANA,Kenya,-2.2,40.6,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,OM 573,enamel,e,1.8,,,1.8,2.6,1971,Tana River,TANA,Kenya,-1,40.1,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,OM 5001,enamel,e,2.9,,,2.9,3.6,1965,Lamu/Garrisa Dist,TANA,Kenya,-2.2,40.6,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,OM 4997,enamel,e,3.5,,,3.5,4.2,1965,Lamu/Garrisa Dist,TANA,Kenya,-2.2,40.6,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,K97-121-KF M2,enamel,e,1.1,,,1.1,2.7,1997,Koobi Fora,TRKG,Kenya,4,36.2,18
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,K97-120-KF M2,enamel,e,1.7,,,1.7,3.3,1997,Koobi Fora,TRKG,Kenya,4,36.2,18
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,TOPI-1 K.FOR A 8/8/99,enamel,e,0.2,,,0.2,1.9,1999,Koobi Fora,TRKG,Kenya,4,36.2,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,KEN-09-112,keratin,k,,-10.3,,0.7,2.4,2000,Koobi Fora,TRKG,Kenya,3.9,36.2,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,DP-ETM-15-6,enamel,e,1.5,,,1.5,3.2,2000,Koobi Fora,TRKG,Kenya,4,36.2,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,TOPI-3 K.FOR A 8/8/99,enamel,e,1.7,,,1.7,3.4,1999,Koobi Fora,TRKG,Kenya,4,36.2,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,DP-ETM-15-5,enamel,e,2.1,,,2.1,3.8,2000,Koobi Fora,TRKG,Kenya,4,36.2,this study
topi,Damaliscus lunatus,Artiodactyla,Bovidae,Alcelaphini,Damaliscus,lunatus,Alcelaphini,75–KF-K00,enamel,e,3.1,,,3.1,4.8,2000,Koobi Fora,TRKG,Kenya,4,36.2,this study
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,Koch 1991,collagen,c,,,-17.6,-9.2,-7.9,1986,Amboseli,AMBO,Kenya,-2.7,37.3,29
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,Koch 1991,collagen,c,,,-10.7,-2.2,-0.8,1990,Amboseli,AMBO,Kenya,-2.7,37.3,29
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,LL99-44,enamel,e,-8.6,,,-8.6,-6.9,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,LL99-43,enamel,e,-6.3,,,-6.3,-4.7,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,LL99-166,enamel,e,-5.4,,,-5.4,-3.8,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,LL99-136,enamel,e,-4.9,,,-4.9,-3.3,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,LL99-137,enamel,e,-4.2,,,-4.2,-2.6,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,LL99-151,enamel,e,-1.3,,,-1.3,0.3,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,LL99-165,keratin,k,,-12.1,,-1.1,0.5,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,LL99-135,enamel,e,-1,,,-1,0.6,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,LL99-150,enamel,e,-0.9,,,-0.9,0.7,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,LL99-140,enamel,e,-0.7,,,-0.7,1,1999,Hopcraft Game Ranch,ATHI,Kenya,-1.5,37.1,this study
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,TZ259,enamel,e,-3,,,-3,-1.2,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,TZ254,enamel,e,-2.8,,,-2.8,-1,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,TZ253,enamel,e,-2.4,,,-2.4,-0.6,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,TZ262,enamel,e,-1.3,,,-1.3,0.5,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,TZ252,enamel,e,-0.9,,,-0.9,0.9,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,KWS-2012-tgz-23-nbi,keratin,k,,-13.7,,-2.7,-0.8,2011,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
Thomson's gazelle,Eudorcas thomsonii,Artiodactyla,Bovidae,Antilopini,Eudorcas,thomsonii,Antilopini,KWS-GAZ-2028,keratin,k,,-13.7,,-2.7,-0.8,2011,Kitengela,NBNP,Kenya,-1.5,37,this study
